Index,Fuel Type Code,Street Address,State,Latitude,Longitude
454,LPG,12046 M-28,MI,46.30391259,-85.46931441
455,LPG,50 Underwood Ln,RI,41.517681,-71.305281
456,LPG,878 County Rd,MA,41.8029293,-70.7709222
457,LPG,287 Highway 56 E,OK,36.725918,-102.482411
458,LPG,2580 Highway 333,NM,35.02250227,-106.0951065
459,LPG,26 Cibola Sands Loop,NM,35.144611,-107.872896
460,LPG,2603 NM-333,NM,35.018839,-106.084812
461,LPG,404 Highway 491,NM,35.57515777,-108.7575023
462,LPG,HC 31,NM,32.95296196,-107.3122785
463,LPG,301 N Motel Blvd,NM,32.300976,-106.814255
464,LPG,513 McCombs St,NM,32.033972,-106.409135
465,LPG,855 Silver Heights Blvd,NM,32.783081,-108.267395
466,LPG,1348 US 84,NM,34.405169,-103.257604
467,LPG,3025 National Parks Hwy,NM,32.387567,-104.221634
468,LPG,7080 Highway 54/70,NM,32.960426,-105.975998
469,LPG,15792 N Arizona State Highway 87 Service Rd,AZ,34.09329711,-111.3546202
470,LPG,1660 Barlow St,MI,44.73801628,-85.60599435
471,LPG,2560 Benzie Hwy,MI,44.5947834,-86.10021259
472,LPG,115 Sunrise Dr,MO,36.69915905,-93.22155468
473,LPG,1920 Orchard Ave,MO,39.684059,-91.397578
474,LPG,100 Beckett Memorial Dr,MO,38.553231,-90.488857
475,LPG,10289 Dyer St,TX,31.909546,-106.402658
476,LPG,1198 N Main St,CA,36.69898308,-121.6515856
477,LPG,9535 E 3rd St,CA,36.323778,-119.627095
478,LPG,2595 E Seltice Way,ID,47.710993,-116.913877
479,LPG,2904 Benzie Hwy,MI,44.589747,-86.100559
480,LPG,13618 45th Ave NE,WA,48.11959,-122.172864
481,E85,3701 Central Rd NE,MN,45.036651,-93.246789
482,E85,8401 Lyndale Ave S,MN,44.851239,-93.287848
483,LPG,548 College Park Rd,SC,33.008394,-80.087471
484,LPG,2170 Edgefield Rd,SC,33.655139,-81.895527
485,LPG,3600 Meridian St N,AL,34.773256,-86.571778
486,LPG,204 S George Lee St,MS,33.17851828,-90.4911591
487,LPG,603 W Sioux Ave,SD,44.37086,-100.36133
488,LPG,230 North Dakota 15,ND,47.6444489,-99.6342842
489,LPG,219 Central Ave,MT,47.61482608,-111.9834887
490,LPG,1603 E North St,MO,38.34993168,-92.55726783
491,LPG,620 Martin Rd,OK,36.438805,-99.43794
492,LPG,108 E Walnut St,TX,33.594606,-98.62551
493,LPG,1109 Main St,CO,39.262677,-103.691055
494,LPG,70 E 1100 N,UT,40.55255,-112.296188
495,LPG,6096 Crater Lake Ave,OR,42.404792,-122.855072
496,LPG,8450 Depot Rd,WA,48.948679,-122.451035
497,LPG,520 Front St,AK,56.4692518,-132.3796801
498,LPG,308 E Main St,AL,34.266682,-86.204247
499,LPG,309 S 10th Ave,MS,31.686789,-89.138309
500,LPG,3333 S Arkansas Ave,AR,35.245108,-93.137943
501,LPG,4330 Westerville Rd,OH,40.05948,-82.93631
502,LPG,800 Riverside Dr,WA,48.416026,-119.510665
503,LPG,2798 APD 40,TN,35.13176278,-84.88124577
504,LPG,1112 E 4th St,KS,37.040049,-95.598724
505,LPG,2051 KS-99,KS,39.718307,-96.416974
506,LPG,1853 E 1450 Rd,KS,39.008232,-95.234062
507,LPG,123 W South St,KS,39.784439,-98.21112
508,LPG,601 W La Lande Ave,KS,37.480644,-100.852907
509,LPG,7245 S Division Ave,MI,42.832995,-85.664506
510,LPG,5335 W Wallace Rd,MI,43.953371,-86.412936
511,LPG,2680 N Highway 522,NM,36.73786274,-105.5958522
512,LPG,1547 Paseo Del Pueblo Sur,NM,36.36671572,-105.5992922
513,LPG,415 E 3rd Ave,NM,33.132869,-107.246225
514,LPG,602 Tatum Hwy,NM,32.967399,-103.340593
515,LPG,16624 Highway 17,MO,37.92224505,-92.2588687
516,LPG,524 State Route 25,MO,36.79851496,-89.95010995
517,LPG,704 Industrial Dr,MO,38.34409,-92.562059
518,LPG,15956 State Highway 47,MO,38.632992,-91.065547
519,LPG,3150 S Campbell Ave,MO,37.157144,-93.295227
520,LPG,322 Saint Robert Outer Rd,MO,37.825324,-92.140219
521,LPG,28590 Mission Blvd,CA,37.636804,-122.054223
522,LPG,1300 S Gateway Dr,CA,36.950158,-120.04964
523,LPG,338 Easy St,NV,41.105285,-114.973815
524,LPG,13955 Lamoille Hwy,NV,40.75121,-115.629484
525,LPG,1501 W Madison St,AZ,33.44572,-112.092479
526,LPG,17951 Highway 66,OK,36.353369,-95.584167
527,CNG,3200 Crater Lake Ave,OR,42.36317,-122.85563
528,CNG,20 Main St,MA,42.629512,-71.270846
529,CNG,Route 128 N,MA,42.446147,-71.255103
530,CNG,117 Doctors Path,NY,40.940028,-72.652774
531,CNG,455 Mill Rd,NY,40.648881,-73.707638
532,CNG,5425 S Van Ness Ave,CA,33.992627,-118.317126
533,CNG,630 W Avenue 28,CA,34.088243,-118.223768
534,CNG,8800 Santa Monica Blvd,CA,34.085569,-118.382413
535,CNG,1320 Shore St,CA,38.572721,-121.546207
536,CNG,16690 D St,CA,34.53939073,-117.2961996
537,E85,211 Highway 9 S,MN,45.325268,-95.580093
538,E85,1020 Atlantic Ave,MN,45.314149,-95.597034
539,E85,1401 4th St NW,MN,43.678937,-92.980113
540,E85,202 101st Ave NW,MN,45.15281,-93.272259
541,E85,420 66th Ave N,MN,45.074958,-93.287884
542,E85,1444 E Minnehaha,MN,44.962858,-93.03913
543,E85,600 Snelling Ave N,MN,44.95859,-93.166635
544,E85,444 E 1st Ave,MN,44.798999,-93.521407
545,E85,5401 W Old Shakopee Rd,MN,44.807343,-93.351905
546,E85,3145 Dodd Rd,MN,44.843646,-93.123553
547,LPG,255 S Ironwood Dr,AZ,33.41283991,-111.5629469
548,LPG,2905 S Haskell Ave,AZ,32.22244795,-109.8732727
549,CNG,1700 S Mount Prospect Rd,IL,42.018189,-87.922158
550,E85,218 Wells St,MN,45.452715,-95.004701
551,E85,1002 S Kniss,MN,43.640938,-96.213763
552,LPG,600 E Frank Way,AZ,35.262199,-112.183952
553,LPG,878 Memorial Dr,MA,42.181436,-72.578149
554,LPG,50 Springfield Rd,MA,42.11222,-72.711945
555,LPG,914 Boston Rd,MA,42.138924,-72.514322
556,LPG,390 Providence Hwy,MA,42.198516,-71.186058
557,LPG,666 Bridge St,MA,42.246005,-70.938866
558,LPG,594 Bearses Way,MA,41.665121,-70.301508
559,LPG,480 Pleasant St,MA,41.951997,-71.272318
560,LPG,415 Mt Pleasant St,MA,41.66074,-70.941909
561,LPG,492 E Washington St,MA,41.9809283,-71.3303894
562,LPG,279 Oakland Beach Ave,RI,41.70186,-71.399194
563,LPG,286 Daniel Webster Hwy S,NH,42.704754,-71.440475
564,LPG,443 Hooksett Rd,NH,43.014822,-71.451746
565,LPG,400 US 1 Bypass,NH,43.066864,-70.776968
566,LPG,164 South St,CT,41.724095,-72.723925
567,LPG,3197 Main St,CT,41.795556,-72.664135
568,LPG,284 E Main St,CT,41.53435072,-72.7941917
569,LPG,75 Division St,CT,41.391202,-73.458418
570,LPG,276 Tonnelle Ave,NJ,40.739785,-74.063833
571,LPG,397 Route 18 S,NJ,40.44863758,-74.39721354
572,LPG,230-240 Maple Ave,NY,40.658112,-73.634055
573,LPG,5356 University Blvd,PA,40.526297,-80.211333
574,LPG,1027 William Flynn Hwy,PA,40.516269,-79.954447
575,LPG,5 Clairton Blvd,PA,40.341375,-79.964158
576,LPG,4720 McKnight Rd,PA,40.516645,-80.004231
577,LPG,960 Washington Rd,PA,40.199432,-80.205843
578,LPG,5010 Buffalo Rd,PA,42.153379,-79.989521
579,LPG,1800 Valley View Blvd,PA,40.499992,-78.389966
580,LPG,5621 Allentown Blvd,PA,40.320352,-76.791595
581,LPG,1795 Lincoln Way E,PA,39.9229631,-77.6015608
582,LPG,5456 Main St,PA,40.092238,-76.349328
583,LPG,238 Penn St,PA,41.243146,-76.994371
584,LPG,1428 E Livingston St,PA,40.625824,-75.433108
585,LPG,375 N 7th Ave,PA,41.412464,-75.672469
586,LPG,3040 Mount Carmel Ave,PA,40.113251,-75.170627
587,LPG,4857 Chestnut St,PA,39.957666,-75.218648
588,LPG,7750 Roosevelt Blvd,PA,40.052496,-75.051064
589,LPG,8537 Centreville Rd,VA,38.769923,-77.452272
590,LPG,14111 Dave's Store Ln,VA,38.797527,-77.61155
591,LPG,3710 St Barnabas Rd,MD,38.838171,-76.940476
592,LPG,4111 W Northern Pkwy,MD,39.34799,-76.692348
593,LPG,5643 Baltimore National Pike,MD,39.288452,-76.728821
594,LPG,2929 Washington Blvd,MD,39.261297,-76.658173
595,LPG,18315 Shawley Dr,MD,39.68898,-77.734904
596,LPG,900 N Lombardy St,VA,37.556486,-77.454863
597,LPG,500 E Belt Blvd,VA,37.503362,-77.475459
598,LPG,4511 W Broad St,VA,37.577444,-77.489022
599,LPG,5210 Jefferson Davis Hwy,VA,37.451199,-77.442378
600,LPG,664 Woodlake Dr,VA,36.789566,-76.238445
601,LPG,4950 Virginia Beach Blvd,VA,36.844557,-76.148369
602,LPG,14861 Warwick Blvd,VA,37.13884,-76.546967
603,LPG,1023 W Mercury Blvd,VA,37.042846,-76.379056
604,LPG,2855 Airline Blvd,VA,36.808964,-76.367622
605,LPG,2540 S Crater Rd,VA,37.197927,-77.377395
606,LPG,2618 Williamson Rd,VA,37.2955311,-79.937022
607,LPG,2902 Hershberger Rd NW,VA,37.304957,-79.977533
608,LPG,4426 Melrose Ave,VA,37.29681,-80.009044
609,LPG,2400 Riverside Dr,VA,36.594923,-79.411721
610,LPG,1902 7th Ave,WV,38.374699,-81.668918
611,LPG,125 Ragland Rd,WV,37.806682,-81.183334
612,LPG,1420 Blizzard Dr,WV,39.244688,-81.552899
613,LPG,1119 Anmoore Rd,WV,39.266674,-80.28085
614,LPG,1702 Mechanical Blvd,NC,35.72547,-78.64714
615,LPG,3001 N Capital Blvd,NC,35.820809,-78.593763
616,LPG,3919 E Franklin Blvd,NC,35.25632,-81.111668
617,LPG,387 Swannanoa River Rd,NC,35.579606,-82.518149
618,LPG,901 Knox Abbott Dr,SC,33.981128,-81.063751
619,LPG,400 Orchard Dr,SC,33.982017,-81.109128
620,LPG,2339 Two Notch Rd,SC,34.024807,-81.012362
621,LPG,1003 Zimalcrest Dr,SC,34.047211,-81.104319
622,LPG,8400 Two Notch Rd,SC,34.084679,-80.935507
623,LPG,345 Whitney Rd,SC,34.972942,-81.938369
624,LPG,2155 Credit Union Ln,SC,32.908145,-80.024339
625,LPG,369 N Irby St,SC,34.202036,-79.769085
626,LPG,4360 Covington Hwy,GA,33.749436,-84.22583
627,LPG,5285 S Cobb Dr SE,GA,33.82487238,-84.48800949
628,LPG,4940 Memorial Dr,GA,33.79028,-84.230988
629,LPG,5365 Jimmy Carter Blvd NW,GA,33.904974,-84.204327
630,LPG,1290 Pleasant Hill Rd,GA,33.936021,-84.12031
631,LPG,7242 Highway 85,GA,33.557101,-84.413272
632,LPG,2161 Hewatt Rd,GA,33.842699,-84.061184
633,LPG,3947 NE Peachtree Rd,GA,33.857618,-84.341682
634,LPG,2951 NE Expy,GA,33.864748,-84.286938
635,LPG,3363 Wrightsboro Rd,GA,33.469164,-82.074659
636,LPG,5481 Normandy Blvd,FL,30.309943,-81.740677
637,LPG,1651 W Edgewood Ave,FL,30.388098,-81.684997
638,LPG,3129 Southside Blvd,FL,30.289022,-81.558776
639,LPG,6100 Blanding Blvd,FL,30.239682,-81.742219
640,LPG,2817 N Pace Blvd,FL,30.442762,-87.240542
641,LPG,631 N Beal Pkwy,FL,30.430868,-86.638392
642,LPG,802 N Main St,FL,29.659612,-82.325314
643,LPG,598 W FL-436,FL,28.661493,-81.405843
644,LPG,3851 S Orlando Dr,FL,28.754746,-81.287746
645,LPG,1175 N Orlando Ave,FL,28.609298,-81.365676
646,LPG,4001 E Colonial Dr,FL,28.55433,-81.334677
647,LPG,3500 S Orange Ave,FL,28.504136,-81.377038
648,LPG,4600 W Colonial Dr,FL,28.551981,-81.438959
649,LPG,438 N Harbor City Blvd,FL,28.115297,-80.62201
650,LPG,213 Dixie Ln,FL,28.346861,-80.726852
651,LPG,6150 W 20th Ave,FL,25.8784,-80.324703
652,LPG,1700 N State Rd 7,FL,26.249825,-80.200424
653,LPG,801 S Andrews Ave,FL,26.2186,-80.139242
654,LPG,377 W Brandon Blvd,FL,27.93731,-82.289314
655,LPG,2309 Angel Oliva Senior St,FL,27.963881,-82.43922
656,LPG,4406 W Hillsborough Ave,FL,27.995738,-82.518845
657,LPG,4020 66th St N,FL,27.808369,-82.728703
658,LPG,23917 US Highway 19 N,FL,27.989719,-82.728906
659,LPG,10440 Seminole Blvd,FL,27.867681,-82.7871896
660,LPG,7733 1st Ave N,AL,33.562,-86.728521
661,LPG,3028 Bessemer Rd,AL,33.504955,-86.866486
662,LPG,1024 Montgomery Hwy,AL,33.440542,-86.789845
663,LPG,124 Skyland Blvd E,AL,33.167636,-87.535354
664,LPG,2002 Beltline Rd SW,AL,34.57716,-87.017605
665,LPG,4400 University Dr NW,AL,34.73549,-86.637551
666,LPG,1707 Kyle Ave,AL,34.025938,-86.030555
667,LPG,3138 Mobile Hwy,AL,32.345882,-86.340492
668,LPG,200 W I-65 Service Rd S,AL,30.67927,-88.128811
669,LPG,1301 Opelika Rd,AL,32.62192,-85.455132
670,LPG,121 Moving Center Ct,TN,36.251407,-86.719961
671,LPG,1420 NE Memorial Blvd,TN,35.862106,-86.389596
672,LPG,14535 Lebanon Rd,TN,36.219753,-86.568904
673,LPG,1816 8th Ave S,TN,36.134991,-86.778633
674,LPG,3741 Annex Ave,TN,36.140596,-86.884048
675,LPG,2022 Broad St,TN,35.032674,-85.313368
676,LPG,5816 Ringgold Rd,TN,34.990254,-85.21915
677,LPG,2975 W State St,TN,36.59288,-82.220955
678,LPG,4705 Clinton Hwy,TN,35.999905,-83.97261
679,LPG,7209 Kingston Pike SW,TN,35.931011,-84.02858
680,LPG,10833 Kingston Pike SW,TN,35.893982,-84.144295
681,LPG,3020 Lamar Ave,TN,35.086247,-89.961313
682,LPG,3561 Mendenhall Rd,TN,35.051569,-89.886731
683,LPG,1364 E Shelby Dr,TN,35.021787,-90.018291
684,LPG,5315 Summer Ave,TN,35.156709,-89.883324
685,LPG,173 Airways Blvd,TN,35.616308,-88.827415
686,LPG,334 N Frontage Rd,MS,32.363752,-88.677422
687,LPG,4612 Preston Hwy,KY,38.1814,-85.720367
688,LPG,4425 Dixie Hwy,KY,39.007025,-84.612321
689,LPG,1801 N 21st St,OH,40.097302,-82.426417
690,LPG,1211 Parsons Ave,OH,39.938742,-82.983508
691,LPG,3500 E Main St,OH,39.956715,-82.905265
692,LPG,2980 Morse Rd,OH,40.059485,-82.94039
693,LPG,2880 S Hamilton Rd,OH,39.916487,-82.879865
694,LPG,2701 N Reynolds Rd,OH,41.671071,-83.668157
695,LPG,618 S Pine St,OH,39.930268,-82.015608
696,LPG,41215 N Ridge Rd,OH,41.418151,-82.119724
697,LPG,6000 Clark Ave,OH,41.470108,-81.727211
698,LPG,1227 W Main St,OH,41.152247,-81.387525
699,LPG,9034 State Route 14,OH,41.237132,-81.334295
700,LPG,6104 State Route 14,OH,41.156473,-81.218073
701,LPG,800 E Tallmadge Ave,OH,41.102004,-81.486049
702,LPG,230 S Verity Pkwy,OH,39.511958,-84.403688
703,LPG,9178 Colerain Ave,OH,39.238577,-84.591462
704,LPG,8210 Beechmont Ave,OH,39.073461,-84.327457
705,LPG,1340 E 3rd St,OH,39.762211,-84.172943
706,LPG,802 W Columbia St,OH,39.926878,-83.824835
707,LPG,1608 Elida Rd,OH,40.755423,-84.133445
708,LPG,5251 N Keystone Ave,IN,39.848997,-86.121599
709,LPG,2960 Lafayette Rd,IN,39.809333,-86.22093
710,LPG,4011 S East St,IN,39.707455,-86.148264
711,LPG,1861 US Route 41,IN,41.488621,-87.470114
712,LPG,3410 Western Ave,IN,41.671669,-86.296555
713,LPG,808 E Washington Blvd,IN,41.078751,-85.127096
714,LPG,365 Eastern Blvd,IN,38.294297,-85.754386
715,LPG,4495 Wismann Rd NE,IN,38.264522,-86.004718
716,LPG,5900 E National Rd,IN,39.83365,-84.8217
717,LPG,4111 Wabash Ave,IN,39.47424,-87.357
718,LPG,22455 Telegraph Rd,MI,42.455292,-83.278765
719,LPG,31540 Gratiot Ave,MI,42.52831,-82.915655
720,LPG,3655 S State St,MI,42.234259,-83.737314
721,LPG,1649 N Telegraph Rd,MI,41.945195,-83.403622
722,LPG,8055 E Seven Mile Rd,MI,42.434284,-83.023111
723,LPG,1911 S Dort Hwy,MI,43.006557,-83.653593
724,LPG,3520 Bay Rd,MI,43.458534,-83.974541
725,LPG,5020 S Cedar St,MI,42.683876,-84.549126
726,LPG,1004 Portage Rd,MI,42.281637,-85.572424
727,LPG,1529 S M-139 Hwy,MI,42.09029997,-86.43595863
728,LPG,3451 Plainfield Ave NE,MI,43.026211,-85.633492
729,LPG,3815 28th St SE,MI,42.9133,-85.573181
730,LPG,2720 Burlingame Ave SW,MI,42.915035,-85.704193
731,LPG,2020 W State St,WI,43.043536,-87.938324
732,LPG,1900 E Milwaukee St,WI,42.691453,-88.999215
733,LPG,522 W Platte Dr,WI,43.054595,-89.502097
734,LPG,2134 Rose St,WI,43.853849,-91.247163
735,LPG,141 Grand Ave,WI,44.929573,-89.613274
736,LPG,603 N Hastings Way,WI,44.821107,-91.475037
737,LPG,243 Ohio St,WI,44.015715,-88.552507
738,LPG,883 University Ave W,MN,44.955788,-93.137634
739,LPG,2242 White Bear Ave,MN,45.009006,-93.02441
740,LPG,9890 Central Ave NE,MN,45.149783,-93.23668
741,LPG,1641 Civic Center Dr NW,MN,44.030825,-92.48439
742,LPG,502 N Highway 10,MN,45.574016,-94.144245
743,LPG,126 SE Lincoln Ave,MN,45.566092,-94.142634
744,LPG,20 Deadwood Ave,SD,44.084749,-103.255668
745,LPG,1145 W Main St,MT,45.819742,-108.469457
746,LPG,2152 Grand Ave,MT,45.783615,-108.572077
747,LPG,815 N 7th Ave,MT,45.688156,-111.046806
748,LPG,1560 Mount Prospect Rd,IL,42.02364882,-87.92126836
749,LPG,2125 Dempster St,IL,42.041376,-87.703147
750,LPG,2915 W 159th St,IL,41.600255,-87.688178
751,LPG,1700 N Cicero Ave,IL,41.911872,-87.746203
752,LPG,4301 N Cicero Ave,IL,41.958921,-87.74721
753,LPG,1650 E 71st St,IL,41.766351,-87.583615
754,LPG,5027 W Cermak Rd,IL,41.850832,-87.750927
755,LPG,1206 N Main St,IL,40.491139,-88.994306
756,LPG,306 E University Ave,IL,40.116631,-88.23472
757,LPG,410 N Bruns Ln,IL,39.806744,-89.685933
758,LPG,1800 N Highway 67,MO,38.799838,-90.315377
759,LPG,8961 Dunn Rd,MO,38.777908,-90.347558
760,LPG,1641 S Kingshighway Blvd,MO,38.619434,-90.266613
761,LPG,740 S Kingshighway St,MO,37.288958,-89.555506
762,LPG,305 Highway 24 E,MO,39.100229,-94.410752
763,LPG,800 Business Loop 70 W,MO,38.966223,-92.349019
764,LPG,1768 N Glenstone Ave,MO,37.229904,-93.261109
765,LPG,7740 Metcalf Ave,KS,38.988019,-94.668054
766,LPG,3825 SW Topeka Blvd,KS,38.997337,-95.689621
767,LPG,5213 E Pawnee St,KS,37.649657,-97.275034
768,LPG,8616 L St,NE,41.212537,-96.047094
769,LPG,8920 Maple St,NE,41.285855,-96.051335
770,LPG,1730 S Locust St,NE,40.90402,-98.340395
771,LPG,1910 Veterans Blvd,LA,30.006852,-90.243176
772,LPG,2936 Saint Claude Ave,LA,29.967617,-90.046877
773,LPG,2801 Tulane Ave,LA,29.96311,-90.092587
774,LPG,1685 Gause Blvd,LA,30.284678,-89.751435
775,LPG,3700 Ambassador Caffery Pkwy,LA,30.172869,-92.069393
776,LPG,1011 Highway 14,LA,30.224182,-93.180004
777,LPG,7650 Airline Hwy,LA,30.472995,-91.110941
778,LPG,13151 Florida Blvd,LA,30.462576,-91.038888
779,LPG,2205 Hollywood Ave,LA,32.455797,-93.775523
780,LPG,601 N Cypress St,AR,34.7592786,-92.2632375
781,LPG,8621 Warden Rd,AR,34.831727,-92.180558
782,LPG,5518 Baseline Rd,AR,34.669848,-92.340035
783,LPG,700 E Lindsey St,OK,35.202983,-97.431548
784,LPG,7525 SE 29th,OK,35.435812,-97.390557
785,LPG,4050 NW 39th St,OK,35.510859,-97.591798
786,LPG,6500 Northwest Expy,OK,35.553439,-97.63109
787,LPG,721 W Memorial Rd,OK,35.609805,-97.526721
788,LPG,6027 S High Ave,OK,35.404533,-97.495571
789,LPG,1010 S Memorial Dr,OK,36.148825,-95.886746
790,LPG,504 E Archer St,OK,36.159247,-95.986658
791,LPG,6105 S Peoria Ave,OK,36.074887,-95.975331
792,LPG,5140 S 103rd E Ave,OK,36.089288,-95.861207
793,LPG,1117 E Main St,TX,32.746089,-96.990371
794,LPG,525 N Stemmons Fwy,TX,33.05020426,-97.01037903
795,LPG,1100 Los Rios Blvd,TX,33.013038,-96.653415
796,LPG,2920 N Sam Rayburn Fwy,TX,33.669729,-96.611527
797,LPG,17899 I-20 S Service Rd,TX,32.581777,-95.865982
798,LPG,2505 N Kaufman St,TX,32.351483,-96.634258
799,LPG,2500 N Highway 45,TX,32.121118,-96.4657355
800,LPG,101 S Highway 77,TX,32.380016,-96.852036
801,LPG,9929 Harry Hines Blvd,TX,32.856957,-96.88043
802,LPG,7015 Ferguson Rd,TX,32.793288,-96.724451
803,LPG,3165 S Westmoreland Rd,TX,32.706231,-96.875512
804,LPG,2160 US 67 W,TX,33.16491041,-95.0120417
805,LPG,3015 S Church St,TX,33.627921,-95.560593
806,LPG,218 I-30 E,TX,33.16374,-95.2183
807,LPG,1029 US 259 S,TX,32.998939,-94.719002
808,LPG,100 McCaleb St,TX,32.202382,-95.872096
809,LPG,904 S 4th St,TX,31.30506,-95.458688
810,LPG,191 US Highway 96 S,TX,31.818815,-94.199453
811,LPG,6500 Franklin St,TX,31.665855,-94.672903
812,LPG,2315 W Division St,TX,32.736576,-97.146715
813,LPG,1304 N Main St,TX,32.583037,-97.15356
814,LPG,3510 Cleburne Hwy,TX,32.70841,-97.776932
815,LPG,2936 S Fwy,TX,32.708106,-97.321323
816,LPG,5216 Jacksboro Hwy,TX,32.79679,-97.399138
817,LPG,8221 Grapevine Hwy,TX,32.841069,-97.204346
818,LPG,164 N I 35 E,TX,33.196607,-97.134351
819,LPG,1413 E Wise St,TX,33.551185,-97.835833
820,LPG,401 N Highway 156,TX,33.087743,-97.295963
821,LPG,20174 FM 103,TX,33.79977,-97.731178
822,LPG,305 N Scott Ave,TX,33.920282,-98.497836
823,LPG,2817 Kell Blvd,TX,33.882771,-98.532658
824,LPG,715 Star Ave,TX,33.90152859,-98.45435399
825,LPG,784 Highway 67 S,TX,33.093112,-98.611983
826,LPG,20001 State Highway 281,TX,32.528238,-98.125407
827,LPG,2905 S I-35,TX,31.028231,-97.475508
828,LPG,1442 Highway 14 N,TX,31.701195,-96.484639
829,LPG,4216 W Waco Dr,TX,31.52894,-97.169273
830,LPG,1907 S Bridge St,TX,31.117996,-99.335654
831,LPG,212 Highway 84 W,TX,31.46793,-98.567344
832,LPG,13330 I-10 E,TX,29.77029,-95.188511
833,LPG,8801 Mesa Rd,TX,29.841582,-95.262951
834,LPG,6808 Bissonet St,TX,29.68976,-95.504232
835,LPG,8518 Highway 6 S,TX,29.68574,-95.644866
836,LPG,1900 Silber Rd,TX,29.804408,-95.467504
837,LPG,8330 Highway 6 N,TX,29.898444,-95.63561
838,LPG,813 S Frazier St,TX,30.29924337,-95.45782414
839,LPG,27219 Texas 249,TX,30.07143485,-95.62618233
840,LPG,1609 Spring Cypress Rd,TX,30.073148,-95.437741
841,LPG,1120 State Highway 35 S,TX,28.984489,-96.01559728
842,LPG,9428 FM 1094,TX,29.84541549,-96.27067007
843,LPG,1336 FM 521 Rd,TX,29.028093,-95.569144
844,LPG,34227 I-10,TX,29.778203,-95.957393
845,LPG,3702 5th St,TX,29.5918718,-95.5632799
846,LPG,3230 Bamore Rd,TX,29.532978,-95.819677
847,LPG,3536 Red Bluff Rd,TX,29.685153,-95.159918
848,LPG,2703 N Main St,TX,29.751333,-94.96447
849,LPG,225 Grand St,TX,29.777068,-95.137735
850,LPG,2906 Manvel Rd,TX,29.554259,-95.331049
851,LPG,3902 State Highway 124 S,TX,29.786063,-94.382951
852,LPG,3885 Milam St,TX,30.065031,-94.133469
853,LPG,7780 Highway 39 S,TX,31.1470823,-96.1247157
854,LPG,385 US Highway 77 S,TX,29.430898,-96.953084
855,LPG,36975 I-10 W,TX,29.792388,-98.752098
856,LPG,105 S Sunset Strip St,TX,28.81349316,-97.85733064
857,LPG,920 I-35 S,TX,29.68708,-98.123774
858,LPG,4124 N Highway 46,TX,29.635351,-98.031453
859,LPG,2502 N Austin St,TX,29.595579,-97.965489
860,LPG,12534 Nacogdoches Rd,TX,29.553334,-98.402288
861,LPG,2390 Austin Hwy,TX,29.508561,-98.409022
862,LPG,1826 SW Military Dr,TX,29.35631,-98.522786
863,LPG,4502 Rigsby Ave,TX,29.398267,-98.403859
864,LPG,10625 S Presa St,TX,29.31124836,-98.39789864
865,LPG,7699 Highway 90 W,TX,29.399407,-98.644467
866,LPG,7507 Eckhert Rd,TX,29.5083,-98.627153
867,LPG,4344 S Padre Island Dr,TX,27.719774,-97.390793
868,LPG,3611 S Port Ave,TX,27.760943,-97.420669
869,LPG,5402 Ayers St,TX,27.729706,-97.42975
870,LPG,6258 E Highway 107,TX,26.292093,-98.097388
871,LPG,811 S International Blvd,TX,26.151883,-97.957884
872,LPG,1742 W Highway 29,TX,30.760529,-98.250296
873,LPG,2601 S Highway 183,TX,30.545424,-97.841503
874,LPG,16986 San Marcos Hwy,TX,29.84603,-97.841653
875,LPG,4140 S Congress Ave,TX,30.221839,-97.764993
876,LPG,4021 IH-35 N,TX,30.2971071,-97.7177073
877,LPG,10125 N IH-35,TX,30.365616,-97.682805
878,LPG,8710 Burnet Rd,TX,30.369936,-97.728
879,LPG,215 E Main St,TX,29.702772,-96.778181
880,LPG,501 I-40 W,TX,35.20869348,-102.2061119
881,LPG,905 Highway 87 N,TX,36.068689,-102.527128
882,LPG,103 Veteran Park Rd,TX,34.8261172,-102.4055721
883,LPG,3 E Commercial St,TX,36.120101,-100.024736
884,LPG,710 N Stateline Rd,TX,34.391874,-103.043038
